Strain : Compressive strain (Extension) gauge length,"100.00000",mm
"25.59500","31.96824","10.79683"
"25.59600","31.96949","10.79838"
"25.59700","31.97074","10.79994"
"25.59800","31.97199","10.80137"
"25.59900","31.97324","10.80301"
"25.60000","31.97449","10.80524"
"25.60100","31.97575","10.80794"
"25.60200","31.97700","10.81064"
"25.60300","31.97825","10.81310"
"25.60400","31.97950","10.81540"
"25.60500","31.98075","10.81746"
"25.60600","31.98200","10.81911"
"25.60700","31.98325","10.82053"
"25.60800","31.98450","10.82213"
"25.60900","31.98575","10.82402"
"25.61000","31.98700","10.82589"
"25.61100","31.98825","10.82774"
"25.61200","31.98950","10.83012"
"25.61300","31.99074","10.83340"
"25.61400","31.99199","10.83717"
"25.61500","31.99324","10.84075"
"25.61600","31.99448","10.84391"
"25.61700","31.99573","10.84698"
"25.61800","31.99698","10.85012"
"25.61900","31.99822","10.85325"
"25.62000","31.99947","10.85632"
"25.62100","32.00071","10.85949"
"25.62200","32.00195","10.86292"
"25.62300","32.00319","10.86666"
"25.62400","32.00444","10.87079"
"25.62500","32.00568","10.87537"
"25.62600","32.00693","10.88017"
"25.62700","32.00817","10.88486"
"25.62800","32.00941","10.88929"
"25.62900","32.01065","10.89346"
"25.63000","32.01190","10.89723"
"25.63100","32.01315","10.90040"
"25.63200","32.01439","10.90301"
"25.63300","32.01563","10.90548"
"25.63400","32.01687","10.90811"
"25.63500","32.01812","10.91089"
"25.63600","32.01936","10.91377"
"25.63700","32.02061","10.91682"
"25.63800","32.02185","10.91997"
"25.63900","32.02310","10.92287"
"25.64000","32.02434","10.92532"
"25.64100","32.02559","10.92758"
"25.64200","32.02683","10.92988"
"25.64300","32.02808","10.93194"
"25.64400","32.02932","10.93342"
"25.64500","32.03057","10.93449"
"25.64600","32.03181","10.93556"
"25.64700","32.03305","10.93684"
"25.64800","32.03431","10.93835"
"25.64900","32.03555","10.94018"
"25.65000","32.03679","10.94238"
"25.65100","32.03804","10.94466"
"25.65200","32.03928","10.94661"
"25.65300","32.04053","10.94817"
"25.65400","32.04177","10.94960"
"25.65500","32.04302","10.95103"
"25.65600","32.04427","10.95238"
"25.65700","32.04551","10.95372"
"25.65800","32.04676","10.95529"
"25.65900","32.04800","10.95724"
"25.66000","32.04926","10.95950"
"25.66100","32.05050","10.96208"
"25.66200","32.05175","10.96504"
"25.66300","32.05300","10.96816"
"25.66400","32.05424","10.97098"
"25.66500","32.05549","10.97322"
"25.66600","32.05674","10.97500"
"25.66700","32.05799","10.97658"
"25.66800","32.05925","10.97821"
"25.66900","32.06049","10.97999"
"25.67000","32.06174","10.98194"
"25.67100","32.06300","10.98408"
"25.67200","32.06425","10.98638"
"25.67300","32.06550","10.98885"
"25.67400","32.06675","10.99147"
"25.67500","32.06800","10.99412"
"25.67600","32.06926","10.99654"
"25.67700","32.07051","10.99845"
"25.67800","32.07176","10.99970"
"25.67900","32.07301","11.00038"
"25.68000","32.07426","11.00083"
"25.68100","32.07552","11.00154"
"25.68200","32.07677","11.00274"
"25.68300","32.07802","11.00431"
"25.68400","32.07928","11.00610"
"25.68500","32.08053","11.00809"
"25.68600","32.08178","11.01035"
"25.68700","32.08303","11.01287"
"25.68800","32.08429","11.01553"
"25.68900","32.08554","11.01815"
"25.69000","32.08679","11.02056"
"25.69100","32.08804","11.02273"
"25.69200","32.08930","11.02479"
"25.69300","32.09055","11.02681"
"25.69400","32.09180","11.02888"
"25.69500","32.09306","11.03109"
"25.69600","32.09431","11.03357"
"25.69700","32.09557","11.03638"
"25.69800","32.09682","11.03937"
"25.69900","32.09807","11.04234"
"25.70000","32.09933","11.04521"
"25.70100","32.10059","11.04795"
"25.70200","32.10184","11.05042"
"25.70300","32.10309","11.05242"
"25.70400","32.10434","11.05395"
"25.70500","32.10560","11.05525"
"25.70600","32.10685","11.05646"
"25.70700","32.10810","11.05782"
"25.70800","32.10936","11.05979"
"25.70900","32.11061","11.06256"
"25.71000","32.11187","11.06564"
"25.71100","32.11312","11.06838"
"25.71200","32.11438","11.07063"
"25.71300","32.11563","11.07269"
"25.71400","32.11688","11.07471"
"25.71500","32.11813","11.07652"
"25.71600","32.11939","11.07803"
"25.71700","32.12064","11.07951"
"25.71800","32.12189","11.08123"
"25.71900","32.12315","11.08317"
"25.72000","32.12440","11.08543"
"25.72100","32.12565","11.08826"
"25.72200","32.12690","11.09161"
"25.72300","32.12816","11.09516"
"25.72400","32.12941","11.09863"
"25.72500","32.13066","11.10191"
"25.72600","32.13192","11.10490"
"25.72700","32.13317","11.10752"
"25.72800","32.13442","11.10984"
"25.72900","32.13568","11.11203"
"25.73000","32.13693","11.11421"
"25.73100","32.13818","11.11633"
"25.73200","32.13943","11.11841"
"25.73300","32.14069","11.12071"
"25.73400","32.14194","11.12332"
"25.73500","32.14320","11.12610"
"25.73600","32.14445","11.12889"
"25.73700","32.14570","11.13165"
"25.73800","32.14695","11.13418"
"25.73900","32.14820","11.13618"
"25.74000","32.14946","11.13769"
"25.74100","32.15071","11.13909"
"25.74200","32.15196","11.14070"
"25.74300","32.15322","11.14240"
"25.74400","32.15447","11.14408"
"25.74500","32.15572","11.14601"
"25.74600","32.15697","11.14856"
"25.74700","32.15823","11.15155"
"25.74800","32.15948","11.15444"
"25.74900","32.16073","11.15701"
"25.75000","32.16198","11.15932"
"25.75100","32.16323","11.16136"
"25.75200","32.16449","11.16307"
"25.75300","32.16574","11.16460"
"25.75400","32.16698","11.16627"
"25.75500","32.16824","11.16827"
"25.75600","32.16949","11.17053"
"25.75700","32.17073","11.17305"
"25.75800","32.17199","11.17603"
"25.75900","32.17324","11.17951"
"25.76000","32.17449","11.18319"
"25.76100","32.17574","11.18674"
"25.76200","32.17698","11.19000"
"25.76300","32.17823","11.19279"
"25.76400","32.17948","11.19495"
"25.76500","32.18073","11.19654"
"25.76600","32.18198","11.19801"
"25.76700","32.18323","11.19985"
"25.76800","32.18448","11.20209"
"25.76900","32.18573","11.20435"
"25.77000","32.18697","11.20639"
"25.77100","32.18822","11.20836"
"25.77200","32.18947","11.21029"
"25.77300","32.19072","11.21189"
"25.77400","32.19197","11.21291"
"25.77500","32.19322","11.21357"
"25.77600","32.19447","11.21417"
"25.77700","32.19571","11.21471"
"25.77800","32.19696","11.21503"
"25.77900","32.19820","11.21532"
"25.78000","32.19946","11.21592"
"25.78100","32.20070","11.21689"
"25.78200","32.20195","11.21802"
"25.78300","32.20319","11.21942"
"25.78400","32.20444","11.22144"
"25.78500","32.20568","11.22390"
"25.78600","32.20693","11.22608"
"25.78700","32.20818","11.22762"
"25.78800","32.20942","11.22894"
"25.78900","32.21067","11.23055"
"25.79000","32.21191","11.23247"
"25.79100","32.21316","11.23446"
"25.79200","32.21440","11.23657"
"25.79300","32.21565","11.23905"
"25.79400","32.21690","11.24188"
"25.79500","32.21814","11.24474"
"25.79600","32.21939","11.24747"
"25.79700","32.22063","11.25001"
"25.79800","32.22188","11.25227"
"25.79900","32.22313","11.25434"
"25.80000","32.22438","11.25646"
"25.80100","32.22562","11.25861"
"25.80200","32.22687","11.26048"
"25.80300","32.22812","11.26208"
"25.80400","32.22936","11.26392"
"25.80500","32.23061","11.26639"
"25.80600","32.23186","11.26927"
"25.80700","32.23311","11.27212"
"25.80800","32.23436","11.27483"
"25.80900","32.23560","11.27761"
"25.81000","32.23685","11.28049"
"25.81100","32.23810","11.28323"
"25.81200","32.23935","11.28562"
"25.81300","32.24060","11.28762"
"25.81400","32.24184","11.28932"
"25.81500","32.24309","11.29095"
"25.81600","32.24434","11.29282"
"25.81700","32.24558","11.29519"
"25.81800","32.24683","11.29815"
"25.81900","32.24808","11.30159"
"25.82000","32.24933","11.30520"
"25.82100","32.25058","11.30865"
"25.82200","32.25182","11.31182"
"25.82300","32.25307","11.31476"
"25.82400","32.25432","11.31751"
"25.82500","32.25557","11.32008"
"25.82600","32.25682","11.32253"
"25.82700","32.25806","11.32493"
"25.82800","32.25931","11.32732"
"25.82900","32.26056","11.32971"
"25.83000","32.26181","11.33217"
"25.83100","32.26306","11.33472"
"25.83200","32.26431","11.33730"
"25.83300","32.26556","11.33990"
"25.83400","32.26682","11.34254"
"25.83500","32.26807","11.34506"
"25.83600","32.26931","11.34712"
"25.83700","32.27057","11.34863"
"25.83800","32.27182","11.34993"
"25.83900","32.27307","11.35146"
"25.84000","32.27432","11.35328"
"25.84100","32.27557","11.35529"
"25.84200","32.27682","11.35751"
"25.84300","32.27807","11.35994"
"25.84400","32.27932","11.36245"
"25.84500","32.28057","11.36501"
"25.84600","32.28182","11.36770"
"25.84700","32.28307","11.37032"
"25.84800","32.28432","11.37253"
"25.84900","32.28557","11.37432"
"25.85000","32.28682","11.37611"
"25.85100","32.28807","11.37824"
"25.85200","32.28932","11.38062"
"25.85300","32.29057","11.38312"
"25.85400","32.29181","11.38586"
"25.85500","32.29306","11.38901"
"25.85600","32.29432","11.39237"
"25.85700","32.29556","11.39571"
"25.85800","32.29681","11.39903"
"25.85900","32.29806","11.40227"
"25.86000","32.29931","11.40512"
"25.86100","32.30056","11.40735"
"25.86200","32.30181","11.40918"
"25.86300","32.30306","11.41103"
"25.86400","32.30431","11.41301"
"25.86500","32.30556","11.41514"
"25.86600","32.30681","11.41752"
"25.86700","32.30806","11.42031"
"25.86800","32.30931","11.42326"
"25.86900","32.31057","11.42589"
"25.87000","32.31182","11.42806"
"25.87100","32.31307","11.43003"
"25.87200","32.31432","11.43191"
"25.87300","32.31558","11.43347"
"25.87400","32.31683","11.43462"
"25.87500","32.31808","11.43564"
"25.87600","32.31933","11.43678"
"25.87700","32.32058","11.43812"
"25.87800","32.32184","11.43978"
"25.87900","32.32309","11.44200"
"25.88000","32.32434","11.44468"
"25.88100","32.32560","11.44735"
"25.88200","32.32685","11.44965"
"25.88300","32.32810","11.45168"
"25.88400","32.32935","11.45371"
"25.88500","32.33060","11.45569"
"25.88600","32.33186","11.45755"
"25.88700","32.33311","11.45948"
"25.88800","32.33437","11.46180"
"25.88900","32.33562","11.46460"
"25.89000","32.33687","11.46787"
"25.89100","32.33812","11.47163"
"25.89200","32.33937","11.47581"
"25.89300","32.34063","11.48016"
"25.89400","32.34188","11.48439"
"25.89500","32.34314","11.48838"
"25.89600","32.34439","11.49207"
"25.89700","32.34564","11.49532"
"25.89800","32.34690","11.49813"
"25.89900","32.34815","11.50082"
"25.90000","32.34940","11.50374"
"25.90100","32.35065","11.50695"
"25.90200","32.35191","11.51033"
"25.90300","32.35316","11.51385"
"25.90400","32.35442","11.51756"
"25.90500","32.35567","11.52126"
"25.90600","32.35692","11.52461"
"25.90700","32.35817","11.52742"
"25.90800","32.35943","11.52988"
"25.90900","32.36068","11.53230"
"25.91000","32.36193","11.53475"
"25.91100","32.36318","11.53706"
"25.91200","32.36444","11.53905"
"25.91300","32.36569","11.54081"
"25.91400","32.36694","11.54266"
"25.91500","32.36819","11.54494"
"25.91600","32.36944","11.54761"
"25.91700","32.37069","11.55035"
"25.91800","32.37194","11.55287"
"25.91900","32.37319","11.55503"
"25.92000","32.37445","11.55675"
"25.92100","32.37569","11.55799"
"25.92200","32.37695","11.55905"
"25.92300","32.37819","11.56043"
"25.92400","32.37944","11.56228"
"25.92500","32.38069","11.56435"
"25.92600","32.38194","11.56651"
"25.92700","32.38319","11.56888"
"25.92800","32.38444","11.57150"
"25.92900","32.38569","11.57414"
"25.93000","32.38694","11.57661"
"25.93100","32.38818","11.57889"
"25.93200","32.38943","11.58098"
"25.93300","32.39068","11.58271"
"25.93400","32.39193","11.58403"
"25.93500","32.39318","11.58532"
"25.93600","32.39442","11.58691"
"25.93700","32.39567","11.58867"
"25.93800","32.39692","11.59041"
"25.93900","32.39816","11.59230"
"25.94000","32.39941","11.59456"
"25.94100","32.40066","11.59717"
"25.94200","32.40191","11.60007"
"25.94300","32.40315","11.60312"
"25.94400","32.40440","11.60599"
"25.94500","32.40564","11.60828"
"25.94600","32.40689","11.60995"
"25.94700","32.40813","11.61145"
"25.94800","32.40938","11.61319"
"25.94900","32.41063","11.61532"
"25.95000","32.41187","11.61792"
"25.95100","32.41311","11.62113"
"25.95200","32.41436","11.62482"
"25.95300","32.41561","11.62858"
"25.95400","32.41685","11.63228"
"25.95500","32.41809","11.63604"
"25.95600","32.41934","11.63981"
"25.95700","32.42058","11.64329"
"25.95800","32.42183","11.64641"
"25.95900","32.42307","11.64940"
"25.96000","32.42431","11.65237"
"25.96100","32.42556","11.65523"
"25.96200","32.42680","11.65809"
"25.96300","32.42804","11.66129"
"25.96400","32.42929","11.66489"
"25.96500","32.43054","11.66854"
"25.96600","32.43178","11.67193"
"25.96700","32.43303","11.67514"
"25.96800","32.43427","11.67821"
"25.96900","32.43552","11.68087"
"25.97000","32.43677","11.68285"
"25.97100","32.43801","11.68436"
"25.97200","32.43926","11.68585"
"25.97300","32.44051","11.68745"
"25.97400","32.44176","11.68918"
"25.97500","32.44301","11.69116"
"25.97600","32.44426","11.69354"
"25.97700","32.44551","11.69663"
"25.97800","32.44676","11.70067"
"25.97900","32.44801","11.70484"
"25.98000","32.44926","11.70770"
"25.98100","32.45050","11.70886"
"25.98200","32.45176","11.70938"
"25.98300","32.45301","11.71051"
"25.98400","32.45425","11.71246"
"25.98500","32.45551","11.71457"
"25.98600","32.45676","11.71641"
"25.98700","32.45801","11.71842"
"25.98800","32.45926","11.72110"
"25.98900","32.46051","11.72432"
"25.99000","32.46176","11.72768"
"25.99100","32.46301","11.73095"
"25.99200","32.46426","11.73384"
"25.99300","32.46552","11.73619"
"25.99400","32.46677","11.73834"
"25.99500","32.46803","11.74054"
"25.99600","32.46928","11.74266"
"25.99700","32.47053","11.74456"
"25.99800","32.47179","11.74652"
"25.99900","32.47304","11.74885"
"26.00000","32.47429","11.75154"
"26.00100","32.47555","11.75439"
"26.00200","32.47681","11.75725"
"26.00300","32.47806","11.76014"
"26.00400","32.47931","11.76290"
"26.00500","32.48057","11.76513"
"26.00600","32.48182","11.76679"
"26.00700","32.48308","11.76833"
"26.00800","32.48433","11.77002"
"26.00900","32.48558","11.77167"
"26.01000","32.48684","11.77341"
"26.01100","32.48809","11.77572"
"26.01200","32.48935","11.77866"
"26.01300","32.49060","11.78183"
"26.01400","32.49185","11.78487"
"26.01500","32.49311","11.78775"
"26.01600","32.49436","11.79058"
"26.01700","32.49561","11.79328"
"26.01800","32.49686","11.79566"
"26.01900","32.49811","11.79775"
"26.02000","32.49936","11.79977"
"26.02100","32.50061","11.80182"
"26.02200","32.50187","11.80398"
"26.02300","32.50312","11.80653"
"26.02400","32.50436","11.80966"
"26.02500","32.50562","11.81319"
"26.02600","32.50687","11.81691"
"26.02700","32.50812","11.82063"
"26.02800","32.50937","11.82409"
"26.02900","32.51063","11.82703"
"26.03000","32.51188","11.82944"
"26.03100","32.51313","11.83149"
"26.03200","32.51439","11.83336"
"26.03300","32.51564","11.83522"
"26.03400","32.51689","11.83738"
"26.03500","32.51815","11.84018"
"26.03600","32.51940","11.84364"
"26.03700","32.52065","11.84725"
"26.03800","32.52191","11.85053"
"26.03900","32.52316","11.85352"
"26.04000","32.52441","11.85644"
"26.04100","32.52567","11.85914"
"26.04200","32.52692","11.86150"
"26.04300","32.52817","11.86377"
"26.04400","32.52943","11.86615"
"26.04500","32.53068","11.86845"
"26.04600","32.53193","11.87048"
"26.04700","32.53318","11.87251"
"26.04800","32.53443","11.87500"
"26.04900","32.53568","11.87804"
"26.05000","32.53693","11.88128"
"26.05100","32.53818","11.88447"
"26.05200","32.53943","11.88754"
"26.05300","32.54068","11.89037"
"26.05400","32.54193","11.89275"
"26.05500","32.54318","11.89477"
"26.05600","32.54443","11.89682"
"26.05700","32.54568","11.89913"
"26.05800","32.54693","11.90162"
"26.05900","32.54818","11.90417"
"26.06000","32.54943","11.90688"
"26.06100","32.55067","11.90987"
"26.06200","32.55193","11.91301"
"26.06300","32.55317","11.91600"
"26.06400","32.55442","11.91863"
"26.06500","32.55567","11.92086"
"26.06600","32.55692","11.92280"
"26.06700","32.55817","11.92458"
"26.06800","32.55942","11.92621"
"26.06900","32.56067","11.92767"
"26.07000","32.56192","11.92902"
"26.07100","32.56316","11.93048"
"26.07200","32.56441","11.93233"
"26.07300","32.56566","11.93462"
"26.07400","32.56691","11.93715"
"26.07500","32.56816","11.93966"
"26.07600","32.56940","11.94210"
"26.07700","32.57065","11.94442"
"26.07800","32.57190","11.94643"
"26.07900","32.57314","11.94809"
"26.08000","32.57439","11.94982"
"26.08100","32.57564","11.95197"
"26.08200","32.57689","11.95436"
"26.08300","32.57813","11.95666"
"26.08400","32.57937","11.95894"
"26.08500","32.58062","11.96158"
"26.08600","32.58187","11.96476"
"26.08700","32.58311","11.96821"
"26.08800","32.58436","11.97160"
"26.08900","32.58560","11.97486"
"26.09000","32.58685","11.97800"
"26.09100","32.58809","11.98081"
"26.09200","32.58934","11.98322"
"26.09300","32.59058","11.98546"
"26.09400","32.59183","11.98770"
"26.09500","32.59307","11.98997"
"26.09600","32.59432","11.99230"
"26.09700","32.59556","11.99476"
"26.09800","32.59681","11.99747"
"26.09900","32.59806","12.00032"
"26.10000","32.59930","12.00303"
"26.10100","32.60054","12.00542"
"26.10200","32.60179","12.00746"
"26.10300","32.60303","12.00912"
"26.10400","32.60428","12.01026"
"26.10500","32.60553","12.01098"
"26.10600","32.60677","12.01164"
"26.10700","32.60802","12.01259"
"26.10800","32.60926","12.01396"
"26.10900","32.61050","12.01568"
"26.11000","32.61175","12.01751"
"26.11100","32.61300","12.01922"
